SYSTEM, FRAME, xAxis, yAxis, zAxis
Complex, 8749,-4.801413154768217,28.032946865670496,-211
Complex, 8750,-3.588222298004069,27.083817181772503,-211
Complex, 8751,-3.611733735080394,28.309461052158028,-209
Complex, 8752,-4.756731347760797,30.50887975045191,-211
Complex, 8753,-4.4889428021630495,31.183407746437922,-215
Complex, 8754,-4.536907346803329,30.95275147194785,-215
Complex, 8755,-7.250358109597628,31.224936491113766,-214
Complex, 8756,-7.067565913202741,31.182778123269664,-213
Complex, 8757,-7.7410078474482305,30.49106028330094,-213
Complex, 8758,-9.383814277214277,32.61388918029103,-207
Complex, 8759,-7.983942325354275,32.001559651637564,-205
Complex, 8760,-8.857060315696534,32.898218008396604,-202
Complex, 8761,-10.023576451277407,33.74111807440896,-203
Complex, 8762,-8.131151438403277,32.147951635483395,-201
Complex, 8763,-6.187944680075746,32.65550182093099,-198
Complex, 8764,-9.303531409055003,32.08406284897525,-197
Complex, 8765,-11.819986343141993,34.33646449854934,-199
Complex, 8766,-12.706470752286231,33.399646838161296,-198
Complex, 8767,-12.631828537853155,31.76099489547265,-200
Complex, 8768,-11.730373707436936,31.30886401245041,-200
Complex, 8769,-11.864097201876232,31.545523280581232,-199
Complex, 8770,-9.12920215277767,31.94714838584723,-195
Complex, 8771,-9.667075497757805,30.201349888879985,-198
Complex, 8772,-9.297914780737505,29.04940639767264,-198
Complex, 8773,-7.918081174113793,27.65503387688461,-199
Complex, 8774,-8.030954527667424,27.717793667038755,-197
Complex, 8775,-6.563366153556702,26.960419024494357,-199
Complex, 8776,-6.61144880013188,25.586032836496816,-194
Complex, 8777,-6.9530167188739735,29.350103639990305,-197
Complex, 8778,-6.747009493621589,28.9510172163577,-201
Complex, 8779,-5.428108036531034,28.706974449411327,-202
Complex, 8780,-5.045616275288743,28.709553877035574,-202
Complex, 8781,-4.367856195833617,27.515606637238236,-202
Complex, 8782,-5.698105037445948,27.36564464194863,-202
Complex, 8783,-7.333417734519931,25.792764301852515,-202
Complex, 8784,-9.635707559381162,25.426042057556792,-204
Complex, 8785,-10.576178994356098,26.34974437152878,-207
Complex, 8786,-11.596850946542249,26.663632640609187,-206
Complex, 8787,-10.231597574130662,25.937840891022972,-204
Complex, 8788,-8.189357348231324,25.899844124470185,-202
Complex, 8789,-11.30518392464827,28.11949828160332,-203
Complex, 8790,-10.606046734531315,25.020757855602273,-200
Complex, 8791,-10.52414998834833,24.075554081300698,-197
Complex, 8792,-10.857700646296276,25.15647495048408,-197
Complex, 8793,-11.666263207227006,25.963529409002504,-194
Complex, 8794,-11.36111738077136,26.07673546397089,-191
Complex, 8795,-12.241672961353135,27.571060272538848,-191
Complex, 8796,-13.60226193931812,26.24467779308879,-193
Complex, 8797,-12.685422752642658,26.08186301756899,-190
Complex, 8798,-12.867811044863265,28.110387403868327,-192
Complex, 8799,-14.172143353047174,27.87465181601248,-196
Complex, 8800,-14.582303037733192,29.021611713884976,-193
Complex, 8801,-13.374169815977476,27.716834757174386,-196
Complex, 8802,-13.732982951709026,27.782862912600184,-199
Complex, 8803,-14.92119632709732,27.6640076873087,-199
Complex, 8804,-14.147233900271384,27.698359150700508,-195
Complex, 8805,-15.056012393908986,30.396702637926662,-197
Complex, 8806,-16.4818864843046,30.357627906118406,-200
Complex, 8807,-17.88162587219969,29.530620190462386,-206
Complex, 8808,-16.725679528945975,28.87170557167455,-208
Complex, 8809,-15.14122726407164,28.354560834573526,-208
Complex, 8810,-15.877025214801511,26.072926363814755,-208
Complex, 8811,-16.525908332266788,24.883548276311483,-205
Complex, 8812,-13.569641283684128,24.346397450238765,-204
Complex, 8813,-12.842106618767497,25.270346208640966,-202
Complex, 8814,-15.33746639908942,26.715479946750005,-202
Complex, 8815,-14.451985406012488,26.495603826260968,-198
Complex, 8816,-12.954580525430103,24.300454919392614,-199
Complex, 8817,-10.544304827943446,23.66201328879006,-196
Complex, 8818,-11.340632680928254,22.65663684915967,-196
Complex, 8819,-12.305704361670939,23.357604879480817,-201
Complex, 8820,-11.370960419518035,24.40365364414112,-202
Complex, 8821,-13.149921209584345,23.60012984770093,-203
Complex, 8822,-13.607771414732476,25.769587110832298,-207
Complex, 8823,-16.506972632318043,25.545294685853506,-209
Complex, 8824,-14.624038087633163,27.393598590827136,-202
Complex, 8825,-16.62726833802261,26.39409527823789,-197
Complex, 8826,-17.30879307736246,25.443329352559395,-197
Complex, 8827,-18.253731799210826,24.630913504730994,-200
Complex, 8828,-18.04437380999538,25.581580114312533,-198
Complex, 8829,-15.893601856489772,25.07046823676463,-198
Complex, 8830,-15.774205621269978,23.928986695156308,-199
Complex, 8831,-15.459179423115367,23.42811077034656,-204
Complex, 8832,-15.310195842613757,21.602671251352774,-202
Complex, 8833,-16.854038038422644,21.170964781472133,-205
Complex, 8834,-19.57055780972833,22.824809066722743,-208
Complex, 8835,-17.223173026711304,23.653974639924158,-207
Complex, 8836,-18.984876563126218,23.335299933650482,-210
Complex, 8837,-19.83915008799482,22.985033016803442,-211
Complex, 8838,-19.435013870116205,23.371461718937088,-212
Complex, 8839,-19.388838902377465,24.0423622042006,-212
Complex, 8840,-19.858491261775647,23.357067493712307,-219
Complex, 8841,-17.94616709881857,23.03669366100896,-220
Complex, 8842,-16.250374808941725,23.94106089168941,-216
Complex, 8843,-18.1117519070807,22.453384371368355,-219
Complex, 8844,-15.958349115471387,22.176632431790694,-217
Complex, 8845,-15.80865380458239,20.207696665021466,-215
Complex, 8846,-14.031172989599675,21.08381334246589,-214
Complex, 8847,-13.519342876824004,21.817382951672016,-216
Complex, 8848,-13.709994415075826,19.434870385692076,-214
Complex, 8849,-12.000853211354778,19.123777657314214,-210
Complex, 8850,-13.26101838394379,21.87138464308114,-218
Complex, 8851,-13.46831053529833,19.849692316699457,-220
Complex, 8852,-14.663214830111796,21.681226001851975,-218
Complex, 8853,-16.753385468730905,22.490918286377646,-220
Complex, 8854,-15.534890556027444,21.866877117199028,-220
Complex, 8855,-15.39142004112963,20.61755939242115,-218
Complex, 8856,-15.236172076968952,20.456422690596895,-220
Complex, 8857,-17.875693020499913,22.052030110774417,-223
Complex, 8858,-19.055414516426122,21.723003233118686,-225
Complex, 8859,-20.05430800626319,22.46468129915465,-225
Complex, 8860,-20.37768922445489,22.007954939430036,-226
Complex, 8861,-19.725496744299367,22.195568782215187,-225
Complex, 8862,-17.748222638342796,21.60440558547727,-222
Complex, 8863,-18.803289280763785,21.58829063047061,-226
Complex, 8864,-17.852024192506956,23.08042612379148,-226
Complex, 8865,-18.95917020243213,21.84771325859443,-230
Complex, 8866,-19.565594888764096,21.996056271249806,-229
Complex, 8867,-20.95843117890051,21.245492107950966,-227
Complex, 8868,-20.111844580185878,19.189839668304522,-229
Complex, 8869,-21.712689014409875,20.207252565284126,-230
Complex, 8870,-21.041491113370697,19.938653483738584,-227
Complex, 8871,-20.669580490809867,20.237998987310053,-224
Complex, 8872,-19.010674154244544,18.804383204551982,-224
Complex, 8873,-19.53613083436021,17.705835034826684,-223
Complex, 8874,-20.43637517171908,18.552584362362808,-224
Complex, 8875,-19.242787695669968,17.09673281231504,-229
Complex, 8876,-18.54677918794333,17.3610131280229,-231
Complex, 8877,-18.98928156681375,16.544909500761573,-235
Complex, 8878,-19.27269569206943,17.69908434657778,-233
Complex, 8879,-19.289596379502044,19.498917796022063,-230
Complex, 8880,-21.404528301731094,20.368930483601243,-232
Complex, 8881,-19.186814371897906,19.279423705819664,-236
Complex, 8882,-19.067853673705624,18.39292106573434,-239
Complex, 8883,-20.221793379766606,20.662849601235248,-241
Complex, 8884,-20.549389735265013,20.311179543147045,-241
Complex, 8885,-20.59226807981744,22.307410399503844,-242
Complex, 8886,-18.03718213002281,19.468689060278386,-241
Complex, 8887,-16.39600921986323,17.99385007457904,-239
Complex, 8888,-19.789333335887694,19.25131115868926,-236
Complex, 8889,-19.573136405667263,19.165084367892682,-234
Complex, 8890,-19.908306158919203,18.55548034198889,-236
Complex, 8891,-19.54110768411174,16.731792726043857,-236
Complex, 8892,-19.424361129404463,15.807183778789316,-232
Complex, 8893,-20.118313016803828,15.06035375193922,-233
Complex, 8894,-21.48384540852613,15.127716401582807,-236
Complex, 8895,-21.47962184020144,14.31642804860607,-237
Complex, 8896,-23.170632338533114,14.404829253800004,-243
Complex, 8897,-23.2391986671324,12.96647353129772,-239
Complex, 8898,-24.253079732813223,12.28924608847491,-244
Complex, 8899,-26.204277813230767,13.245038184711012,-243
Complex, 8900,-24.493459858078257,14.621025453232692,-241
Complex, 8901,-26.028423695679837,13.214327701588434,-245
Complex, 8902,-26.80380495221893,14.869432589990659,-243
Complex, 8903,-27.408370210348306,15.10370063003286,-239
Complex, 8904,-26.201650515876633,15.136406738475856,-235
Complex, 8905,-28.75281145247256,15.811477229681566,-237
Complex, 8906,-28.910490135886107,17.104610711878074,-238
Complex, 8907,-30.21930954811923,18.333720953605315,-240
Complex, 8908,-28.21055752718892,17.170260811698267,-242
Complex, 8909,-29.161556242051056,18.91392479690711,-240
Complex, 8910,-29.519188640342378,20.405351140720295,-241
Complex, 8911,-31.42592313678552,17.532102977659505,-246
Complex, 8912,-29.082901522481546,17.34712457865454,-241
Complex, 8913,-31.709419486412738,17.221453475601344,-241
Complex, 8914,-32.66102627792659,17.68257550874042,-244
Complex, 8915,-31.632915106031806,16.77018904810906,-240
Complex, 8916,-30.147894380630024,16.2966770072582,-238
Complex, 8917,-28.50046799417041,16.008136256406356,-236
Complex, 8918,-28.731714842356446,15.151929301641154,-236
Complex, 8919,-28.77653640919597,15.907260852390753,-234
Complex, 8920,-30.184907801398143,16.072709480832792,-230
Complex, 8921,-33.25635541626587,16.41320436770563,-230
Complex, 8922,-33.10967038615153,14.692377749021404,-231
Complex, 8923,-32.38772396401226,15.520584667518227,-234
Complex, 8924,-32.12908973832652,15.637936046712177,-232
Complex, 8925,-32.31001725386611,16.671998766623535,-231
Complex, 8926,-31.70519866701353,18.408248719590024,-232
Complex, 8927,-30.147291150841937,17.889686578261188,-233
Complex, 8928,-29.28384554515539,20.481965182732306,-229
Complex, 8929,-28.64489936780043,19.173349825633085,-231
Complex, 8930,-27.731599432452402,18.482092931836906,-229
Complex, 8931,-25.900326794438666,19.598181022698263,-225
Complex, 8932,-25.89199337496172,20.817326723612172,-221
Complex, 8933,-26.997734868769257,19.315875162545804,-222
Complex, 8934,-27.39070030355459,18.159593186407413,-225
Complex, 8935,-28.127956175125796,15.682419127931562,-227
Complex, 8936,-26.749675874636928,13.916991246222844,-224
Complex, 8937,-28.878202842292282,13.229396622070956,-222
Complex, 8938,-28.881274033699235,16.077549438645747,-217
Complex, 8939,-29.559694637165606,17.348809712425087,-216
Complex, 8940,-29.487552746237842,15.686390694562785,-214
Complex, 8941,-27.97104618187924,16.62591656698141,-213
Complex, 8942,-28.50450700474339,17.338430820599743,-216
Complex, 8943,-30.476082172020867,18.655864760087514,-217
Complex, 8944,-29.11296413969646,17.638828212743874,-216
Complex, 8945,-27.949941965497544,18.033852663070988,-216
Complex, 8946,-30.28406210448609,16.534501537108365,-220
Complex, 8947,-29.308331641020146,15.114869486474854,-217
Complex, 8948,-27.930576453119333,14.120545540276032,-215
Complex, 8949,-27.85111557418678,13.724824192122217,-217
Complex, 8950,-27.81124819649683,15.283031971111825,-221
Complex, 8951,-27.25690211450486,14.398432256491882,-216
Complex, 8952,-26.817783802780447,13.837566846259797,-211
Complex, 8953,-26.356826831982833,13.3858563003573,-217
Complex, 8954,-25.41375873595935,14.065737832860089,-210
Complex, 8955,-25.830647362052346,14.613451223307502,-209
Complex, 8956,-24.22511224785917,14.435281155036414,-212
Complex, 8957,-25.58252462798098,15.639960710223601,-216
Complex, 8958,-23.7828999325446,15.9262718821598,-219
Complex, 8959,-24.322524243466198,18.306855287416436,-220
Complex, 8960,-22.088079225562748,17.09561778849378,-218
Complex, 8961,-22.21597215199526,18.35369241100701,-220
Complex, 8962,-20.725113267706742,18.758799347849074,-215
Complex, 8963,-21.298247730443656,16.10589928612913,-215
Complex, 8964,-22.97636141678187,15.958448737860088,-217
Complex, 8965,-25.472010199682014,16.590346655988572,-220
Complex, 8966,-29.100042292639916,14.58567042442817,-225
Complex, 8967,-29.48517431790819,13.237735582937727,-223
Complex, 8968,-29.618750669934485,14.245263537172692,-225
Complex, 8969,-28.666909309259598,13.071426151888838,-222
Complex, 8970,-30.164703899711647,14.418964336511378,-218
Complex, 8971,-30.441588463609545,15.509234639139919,-218
Complex, 8972,-30.284511360313587,14.310048023927914,-213
Complex, 8973,-28.09604094530626,12.117321705068616,-213
Complex, 8974,-26.15638620446011,11.797763946438707,-214
Complex, 8975,-26.478322114762594,10.691839071638295,-217
Complex, 8976,-26.833967281466347,11.39509025225822,-214
Complex, 8977,-27.260631165222886,9.362447879532098,-217
Complex, 8978,-29.93035455964311,10.243152631824547,-220
Complex, 8979,-26.893321591604575,10.611938760473908,-221
Complex, 8980,-25.76338521581035,10.134154692689307,-218
Complex, 8981,-26.25523545081932,9.94184525918004,-221
Complex, 8982,-24.874563811839558,9.10530380486679,-220
Complex, 8983,-24.63380294568599,10.429371412237609,-221
Complex, 8984,-27.34227962271289,12.203109477660787,-223
Complex, 8985,-24.82407834742194,12.962373583701964,-223
Complex, 8986,-26.966181999561382,14.405098907169313,-225
Complex, 8987,-26.070096688094612,11.938491839132153,-229
Complex, 8988,-28.193512159841664,11.96626704569617,-225
Complex, 8989,-30.042796256057954,10.886349413368992,-228
Complex, 8990,-30.148017807339677,9.370780447973058,-229
Complex, 8991,-30.801514216247682,9.064597227247182,-229
Complex, 8992,-30.688823406250123,9.438566820371895,-228
Complex, 8993,-32.00229638335062,8.465206562884068,-232
Complex, 8994,-33.43542547373587,8.203035732133538,-235
Complex, 8995,-32.0466167312538,10.211443581623419,-231
Complex, 8996,-33.14678964962162,8.418208728077847,-236
Complex, 8997,-35.78613492231178,7.397585827090179,-238
Complex, 8998,-34.68247061575798,8.685475351286476,-233
Complex, 8999,-36.07540092206293,9.770531315923199,-232
Complex, 9000,-36.024815249092725,6.75036175561357,-235
Complex, 9001,-36.93921207737185,7.292859805493931,-234
Complex, 9002,-36.2466050008457,8.27727710997639,-231
Complex, 9003,-37.27273344301796,8.121346639098077,-232
Complex, 9004,-36.02757115186173,5.358068042161816,-235
Complex, 9005,-38.1845878011584,4.512531348704245,-236
Complex, 9006,-38.739054957400086,5.430061167887415,-237
Complex, 9007,-38.781311293976884,3.413047093160893,-236
Complex, 9008,-38.92136915249141,2.655716826690378,-237
Complex, 9009,-41.14839494377547,-0.10441613461078166,-243
Complex, 9010,-44.445442475651504,-0.36089049725401434,-240
Complex, 9011,-43.68880933904483,1.5142613838271195,-240
Complex, 9012,-42.890981031530515,1.3002908699870936,-245
Complex, 9013,-42.750791643636326,1.9517223707157503,-242
Complex, 9014,-41.77116911373607,3.4544166808262906,-237
Complex, 9015,-40.107977873002795,4.50844074733601,-235
Complex, 9016,-41.28547100464601,6.30554991190945,-232
Complex, 9017,-41.736000921786896,5.009934178453243,-234
Complex, 9018,-40.09082887573292,4.379783871054697,-234
Complex, 9019,-41.23696590508104,3.6320706332358643,-236
Complex, 9020,-41.592177351703754,3.0474329039357015,-238
Complex, 9021,-38.43399516581405,0.7184453825155298,-242
Complex, 9022,-41.66286620958457,0.3611698215195502,-241
Complex, 9023,-42.615311867209876,0.7403122635852686,-238
Complex, 9024,-39.396620073898184,2.268914759231827,-237
Complex, 9025,-38.270453698801795,3.7828176795758295,-241
Complex, 9026,-38.96455805373662,4.005471886895697,-241
Complex, 9027,-39.739397219047525,4.859486678816496,-238
Complex, 9028,-41.92737451706592,5.483101787605922,-239
Complex, 9029,-41.732952019074276,6.457422550358457,-239
Complex, 9030,-41.40625595293604,7.7098046748640305,-240
Complex, 9031,-41.30221617113811,6.408739387748607,-240
Complex, 9032,-42.7343912537134,5.094593234735633,-240
Complex, 9033,-41.39498154465873,4.113184261600603,-238
Complex, 9034,-41.75096659370382,4.179227989074674,-238
Complex, 9035,-40.84367302345003,1.8329249479338694,-237
Complex, 9036,-40.7812616061064,-0.26612367934466513,-242
Complex, 9037,-39.94662025136922,-0.5592862666034324,-242
Complex, 9038,-41.73290053099706,-0.20827584524988454,-241
Complex, 9039,-44.10954361495386,0.30634203508756175,-242
Complex, 9040,-44.41188473597783,1.8674952213171176,-241
Complex, 9041,-42.45155057260837,0.9071582406693501,-240
Complex, 9042,-43.36821374176233,0.5614594574131061,-245
Complex, 9043,-43.810704447707685,1.183451376770681,-244
Complex, 9044,-44.67066451308205,-1.287609693439138,-247
Complex, 9045,-45.029549882212585,0.5885656095879593,-247
Complex, 9046,-44.61784263034458,0.3476117049149198,-244
Complex, 9047,-43.097305832556195,1.575412331716541,-248
Complex, 9048,-42.12295167333314,1.620943392472417,-246
Complex, 9049,-43.61779329268331,2.333728409674166,-243
Complex, 9050,-41.38146987423854,1.4074520931669805,-244
Complex, 9051,-39.39246243854741,2.741687279762631,-241
Complex, 9052,-38.604765324405605,3.386552153699822,-240
Complex, 9053,-38.37636740554763,2.554882531926775,-243
Complex, 9054,-39.99522355289242,2.837155866975568,-239
Complex, 9055,-41.20465202202615,4.2314347045189935,-241
Complex, 9056,-40.85669625360547,4.284168474677258,-242
Complex, 9057,-40.35623548814868,4.799497037828522,-240
Complex, 9058,-38.374116176603806,4.627571684690732,-245
Complex, 9059,-38.97000644164461,4.8436031918994304,-240
Complex, 9060,-39.129105965308455,4.1510792849730125,-239
Complex, 9061,-38.85299721874793,4.981057328016064,-238
Complex, 9062,-39.30244292131615,3.8439915602198997,-240
Complex, 9063,-39.33258865665261,3.211126163086348,-241
Complex, 9064,-40.134518775487464,4.690583848300892,-238
Complex, 9065,-39.61447180975385,4.2908949229468005,-237
Complex, 9066,-38.753501004712234,5.103178468790708,-234
Complex, 9067,-38.95056899581178,4.111851068504936,-236
Complex, 9068,-39.83521581957116,1.9458749541398717,-235
Complex, 9069,-40.99373210876304,1.6033663399158922,-232
Complex, 9070,-40.226238254997035,2.80361597404858,-227
Complex, 9071,-40.293450499035224,2.0864609126595615,-235
Complex, 9072,-40.646069069396056,2.5225364488709716,-233
Complex, 9073,-38.4506842108088,2.205324864603356,-235
Complex, 9074,-36.75410647407364,1.8757379006507502,-237
Complex, 9075,-37.46042867720028,3.099589025817629,-237
Complex, 9076,-38.466468105399386,2.987372151399148,-237
Complex, 9077,-37.426262988055946,1.8350133067057262,-238
Complex, 9078,-39.03957374149628,3.2005992259407523,-236
Complex, 9079,-38.69902156112797,0.5416902048136031,-240
Complex, 9080,-38.06859374583961,1.2512348473839745,-239
Complex, 9081,-38.3350080707906,0.26976132803302155,-240
Complex, 9082,-38.68965146543261,0.4654541818222033,-242
Complex, 9083,-39.092145157027325,-0.2349738901776572,-245
Complex, 9084,-38.78582391032488,-1.3642453361818299,-249
Complex, 9085,-41.34191148767181,-0.026553821930316877,-248
Complex, 9086,-41.90533006120938,0.4893700750268346,-250
Complex, 9087,-42.500447266155106,0.8371179612183451,-249
Complex, 9088,-41.94009295248268,-0.9189950448139941,-247
Complex, 9089,-40.965448599648774,-0.346904316347376,-249
Complex, 9090,-41.98307942834543,-1.613213238386081,-250
Complex, 9091,-41.968465271526945,-0.859957695544902,-250
Complex, 9092,-42.78316244804319,-0.15649535352906896,-254
Complex, 9093,-43.76762997517131,-0.4463597626526044,-245
Complex, 9094,-43.27831857385879,-1.5346109859635841,-244
Complex, 9095,-42.202470663250956,-0.9240221834198099,-246
Complex, 9096,-42.72642129266639,0.19199022591479808,-248
Complex, 9097,-41.98189697389763,2.3548485112018565,-246
Complex, 9098,-43.14433325884024,2.0145110771771293,-253
Complex, 9099,-41.29827153523971,0.7067527477581051,-252
Complex, 9100,-41.49487533295016,1.2792937316101114,-252
Complex, 9101,-39.47253709986602,-0.23173408910796336,-250
Complex, 9102,-39.500524113482584,-0.20651775578249731,-251
Complex, 9103,-41.88612268666743,0.3704203686786386,-254
Complex, 9104,-41.67102044133579,-1.8218399519134205,-253
Complex, 9105,-42.020489067221824,1.366121107505158,-253
Complex, 9106,-40.691813983500374,1.727575130991168,-257
Complex, 9107,-41.81392308974899,0.2740222056673189,-258
Complex, 9108,-41.58137388787383,1.0713179559862211,-256
Complex, 9109,-43.511292326817184,0.9714610483308956,-257
Complex, 9110,-45.53338278822537,1.8168411181290918,-252
Complex, 9111,-45.67864998303414,3.0755336039712144,-255
Complex, 9112,-48.11781016465594,2.09899264350121,-255
Complex, 9113,-46.53141367358301,2.482317062229931,-260
Complex, 9114,-44.64183281111136,3.324646709807363,-262
Complex, 9115,-43.62230769935379,3.772058961716735,-256
Complex, 9116,-41.678945108372375,2.237811312129034,-255
Complex, 9117,-39.522946897072025,1.8274985743565884,-253
Complex, 9118,-39.93663251936403,0.8463910300169194,-259
Complex, 9119,-39.28970010629689,0.22366496271286684,-260
Complex, 9120,-39.63903783383625,-0.8838135771188286,-257
Complex, 9121,-37.99306471830604,-0.8869741091390677,-264
Complex, 9122,-38.075072261224584,-0.6967923455489974,-265
Complex, 9123,-39.08156857078715,-1.8243062373877987,-261
Complex, 9124,-38.56011963103018,-2.4759189993029413,-262
Complex, 9125,-37.25315828348971,-0.18008661528790615,-260
Complex, 9126,-36.350516410924705,-2.2667793403176217,-261
Complex, 9127,-36.95780231120724,-2.542398299226855,-259
Complex, 9128,-37.83903864571715,-3.286049614104964,-253
Complex, 9129,-36.123777741318186,-1.3019121387203298,-253
Complex, 9130,-35.92656160666469,-3.875626797297481,-254
Complex, 9131,-36.73133072115943,-3.537114757221298,-251
Complex, 9132,-39.33435097528969,-1.6056634864196586,-251
Complex, 9133,-37.723219502480504,-0.8785985991312438,-254
Complex, 9134,-38.66545721000737,1.0799791968516106,-249
Complex, 9135,-35.83121082469351,-0.1652301492036611,-249
Complex, 9136,-36.446461946291215,-0.023511676718876027,-250
Complex, 9137,-36.51752255681994,1.1079132304740118,-249
Complex, 9138,-34.82270930357825,0.5026408219456113,-250
Complex, 9139,-34.97520920634623,0.7018575110448015,-251
Complex, 9140,-32.82639436691046,0.8702939574607157,-251
Complex, 9141,-33.18499741670879,0.3812528422057458,-250
Complex, 9142,-34.895698258102655,-0.9153960141963349,-249
Complex, 9143,-34.06855938072833,-0.7225112751805466,-250
Complex, 9144,-33.563873155917875,0.51142265003968,-253
Complex, 9145,-33.49320419344031,-0.1876527314726447,-255
Complex, 9146,-34.484124693122,0.5299586822048177,-255
Complex, 9147,-33.36088745984974,-0.8530706289798455,-257
Complex, 9148,-32.90593689942791,-0.05073401131315622,-254
Complex, 9149,-35.03011505016193,-1.1015549748996567,-259
Complex, 9150,-32.47546773357498,0.14542459640176758,-255
Complex, 9151,-32.23261270574917,-1.4193553572783295,-258
Complex, 9152,-33.09561204156524,-1.3977530810571257,-257
Complex, 9153,-32.16458160421524,-1.8854330129179466,-258
Complex, 9154,-29.06291017256877,-1.6926985170019213,-258
Complex, 9155,-27.968669523357793,-0.713954688647009,-262
Complex, 9156,-28.080828761707156,-1.382525811364312,-262
Complex, 9157,-27.64528144330765,-3.0022646613376684,-265
Complex, 9158,-28.180031304758177,-3.1873434228982958,-267
Complex, 9159,-28.64303226189701,-2.9305334973095754,-265
Complex, 9160,-29.596517212122855,-4.404497601437476,-261
Complex, 9161,-27.307430436838896,-4.479282477996217,-260
Complex, 9162,-27.201735719348278,-2.8702694571807723,-258
Complex, 9163,-28.33583151224624,-5.034171543295317,-259
Complex, 9164,-28.110050371359613,-4.250620644658134,-266
Complex, 9165,-25.495487890183522,-4.7686125474213465,-260
Complex, 9166,-25.70010975539567,-2.0708269765359333,-263
Complex, 9167,-25.889557586736494,-2.4315611521702802,-265
Complex, 9168,-26.341332571818413,-2.608763532958776,-267
Complex, 9169,-25.21548176590873,-2.8420316567988144,-267
Complex, 9170,-23.757665302910926,-1.1563844021655425,-263
Complex, 9171,-22.089869451570895,-2.11046268160517,-265
Complex, 9172,-23.377702846777428,-1.4323316260488026,-263
Complex, 9173,-25.084874041253567,0.724119760252312,-257
Complex, 9174,-23.80631094657709,-0.1654437980118686,-259
Complex, 9175,-25.799184842148218,1.5479321266036743,-258
Complex, 9176,-28.757199591902626,2.262004897489264,-258
Complex, 9177,-28.213713171378753,2.991837247436818,-257
Complex, 9178,-27.75777716150015,2.2721012989271245,-255
Complex, 9179,-29.083201607153207,2.231341150855528,-258
Complex, 9180,-28.748735458542203,3.2466514186806537,-255
Complex, 9181,-29.590234393774974,1.6811404067848348,-259
Complex, 9182,-29.208779613745975,1.7454126906207763,-259
Complex, 9183,-30.454135943734084,1.4249333144760654,-257
Complex, 9184,-30.56547375417006,-0.1469013081624436,-255
Complex, 9185,-28.777508607426686,0.1765813598628943,-254
Complex, 9186,-28.594721357446012,2.2409743394844623,-258
Complex, 9187,-29.5378669361441,1.781120071825058,-256
Complex, 9188,-29.787611541068596,-0.2834624427377564,-257
Complex, 9189,-30.958777758997712,0.4256633174650557,-261
Complex, 9190,-31.652792011714922,0.3104923095962432,-261
Complex, 9191,-31.078089714810396,-1.3911938073736174,-258
Complex, 9192,-32.575807874120876,-2.674205121493726,-259
Complex, 9193,-30.669103373784726,-2.0743926746838595,-256
Complex, 9194,-29.75313751166436,-1.7353193512045524,-258
Complex, 9195,-30.304771340220924,-3.305315820126758,-262
Complex, 9196,-29.531539379386402,-2.733180061460544,-260
Complex, 9197,-29.59605366866021,-2.3107989154481636,-259
Complex, 9198,-28.924085124803888,-2.930229415816901,-255
Complex, 9199,-28.03107798122441,-3.3551304463937663,-253
Complex, 9200,-29.25495438917955,-4.364469300516864,-250
Complex, 9201,-28.07110792034376,-4.239784734838649,-251
Complex, 9202,-29.144829192493106,-5.145283026264069,-255
Complex, 9203,-29.460097639148838,-5.6753039482354035,-256
Complex, 9204,-26.09522837709315,-6.391423995441488,-259
Complex, 9205,-29.007297860296053,-5.367494044313201,-258
Complex, 9206,-29.517168702361616,-7.091725249183873,-259
Complex, 9207,-29.656086694087815,-5.635799454438278,-258
Complex, 9208,-29.13196577264237,-6.688236597916884,-258
Complex, 9209,-28.24252943592645,-7.940713575894561,-253
Complex, 9210,-29.36122708405784,-7.325549972086951,-253
Complex, 9211,-28.450639918034714,-7.502164520339242,-255
Complex, 9212,-27.985651112737568,-6.154141281710588,-251
Complex, 9213,-28.482218785289728,-5.664563795793734,-250
Complex, 9214,-25.046466632803163,-4.914131389666523,-250
Complex, 9215,-24.35211421969685,-5.577419606937489,-251
Complex, 9216,-24.128668508998278,-6.706326396048757,-251
Complex, 9217,-23.843987885685515,-6.797057379043683,-253
Complex, 9218,-25.414469361541766,-5.486183827354402,-255
Complex, 9219,-25.713132997118667,-4.67875846155694,-252
Complex, 9220,-26.920664811000776,-5.9467445799538305,-252
Complex, 9221,-27.347327334265326,-7.21380215490887,-251
Complex, 9222,-26.34441139625992,-5.581520455720479,-252
Complex, 9223,-29.80558389783733,-7.078850202434149,-252
Complex, 9224,-26.82146358927123,-6.796887135151391,-246
Complex, 9225,-24.855367129135768,-5.790493400502271,-248
Complex, 9226,-24.918278450068776,-7.444293420749812,-246
Complex, 9227,-25.724669949967705,-7.77138671168998,-245
Complex, 9228,-26.24528499482559,-8.795716081108068,-250
Complex, 9229,-24.91147750785783,-7.787588524525666,-251
Complex, 9230,-24.69898309272451,-8.3865652289306,-246
Complex, 9231,-24.125818745673737,-6.5100221294217295,-247
Complex, 9232,-22.556556171951197,-7.217878584003217,-248
Complex, 9233,-21.257107217165906,-6.664738180613793,-249
Complex, 9234,-21.34099866689861,-9.194327934504484,-248
Complex, 9235,-21.31091169192307,-8.095068680867845,-250
Complex, 9236,-23.16190406340525,-9.347802711349996,-253
Complex, 9237,-22.922082595274205,-7.960433044268105,-254
Complex, 9238,-21.165402511588095,-6.774676273464799,-254
